studentid,RecentYear,AcademicYear,term,Cohort,CompleteDevMath,CompleteDevEnglish,Major1,Major2,complete1,complete2,completeCIP1,completeCIP2,TransferIntent,DegreeTypeSought,TermGPA,CumGPA,City,state,Zip,RegistrationDate,Gender,BirthYear,Hispanic,AmericanIndian,Asian,Black,NativeHawaiian,White,TwoOrMoreRace,HSDip,HSDipYr,HSGPAUnwtd,FirstGen,DualHSSummerEnroll,EnrollmentStatus,NumColCredAttemptTransfer,NumColCredAcceptTransfer,CumLoanAtEntry,HighDeg,MathPlacement,EngPlacement,GatewayMathStatus,GatewayEnglishStatus
316740,15,2013-14,3,2013-14,-2,-2,43.0399,-1,0,0,-2,-2,-1,6,4,4,"South Amboy",NJ,8879,20130701,2,1988,0,0,0,0,0,1,0,1,-1,-1,-1,0,2,133,66,-1,2,0,0,0,0
316741,14,2013-14,1,2013-14,-1,-1,42.0101,-1,0,0,-2,-2,-1,6,3.25,3.25,"Jersey City",NJ,7305,20130516,2,1995,0,0,1,0,0,0,0,1,-1,2.8,-1,0,1,-2,-2,-2,0,-1,-1,0,0
316746,16,2013-14,3,2013-14,-2,-2,43.0199,-1,0,0,-2,-2,-1,6,3.83,3.82,"West Long Branch",NJ,7764,20130417,2,1990,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,0,2,96,65,-1,2,0,0,0,0
316748,17,2013-14,3,2013-14,1,0,42.0101,-1,0,0,-2,-2,-1,6,1.89,1.88,"Jersey City",NJ,7304,20130708,2,1995,1,0,0,0,0,0,0,1,2013,-1,-1,0,1,-2,-2,-2,0,1,1,0,1
316749,17,2013-14,3,2013-14,1,1,43.0199,-1,0,0,-2,-2,-1,6,2.85,2.85,"Jersey City",NJ,7306,20130708,2,1994,1,0,0,0,0,0,0,1,2013,3.6,-1,0,1,-2,-2,-2,0,1,1,0,0
316750,17,2015-16,3,2014-15,-2,-2,51,-1,0,0,-2,-2,-1,6,3.67,3.67,"Jersey City",NJ,7305,20141217,2,1995,0,0,0,1,0,0,0,1,-1,-1,-1,0,2,27,34,-1,0,0,0,0,1
316752,17,2016-17,6,2015-16,0,0,43.0199,-1,0,0,-2,-2,-1,6,3,3.14,"Jersey City",NJ,7305,20160108,2,1995,1,0,0,0,0,0,0,1,2013,-1,-1,0,2,65,65,-1,2,1,1,0,0
316767,14,2013-14,3,2013-14,1,1,0,-1,0,0,-2,-2,-1,6,1.94,1.94,"Long Branch",NJ,7740,20130819,1,1995,0,0,0,1,0,0,0,1,2013,2,-1,0,1,-2,-2,-2,0,1,1,0,0
316771,14,2013-14,3,2013-14,1,1,0,-1,0,0,-2,-2,-1,6,1.44,1.43,"Long Branch",NJ,7740,20130627,2,1995,-1,-1,-1,-1,-1,-1,-1,1,2013,2.7,-1,0,1,-2,-2,-2,0,1,1,0,0
316780,16,2013-14,3,2012-13,-2,-2,43.0199,-1,0,0,-2,-2,-1,6,3,2.71,Freehold,NJ,7753,20120125,2,1989,0,0,0,1,0,0,0,1,-1,-1,-1,0,2,75,61,-1,2,0,0,0,0
316784,16,2013-14,6,2012-13,-2,-2,11.0101,-1,0,0,-2,-2,-1,6,4,4,"Jersey City",NJ,7305,20121120,1,1986,0,0,0,1,0,0,0,1,-1,-1,-1,0,2,56,67,-1,0,0,0,0,0
316787,17,2013-14,3,2013-14,-2,0,52.0301,-1,0,0,-2,-2,-1,6,3.89,3.88,"Jersey City",NJ,7304,20130419,2,1995,0,0,1,0,0,0,0,1,2013,3.8,-1,0,1,-2,-2,-2,0,0,1,0,1
316788,17,2013-14,3,2013-14,0,0,0,-1,0,0,-2,-2,-1,6,3.3,3.3,"Jersey City",NJ,7306,20130624,2,1995,-1,-1,-1,-1,-1,-1,-1,1,2013,-1,-1,0,1,-2,-2,-2,0,1,1,0,1
316791,17,2015-16,1,2015-16,-2,-2,23.0101,-1,0,0,-2,-2,-1,6,0.57,0.67,"North Bergen",NJ,7047,20150812,1,1995,1,0,0,0,0,0,0,1,-1,-1,-1,0,2,27,21,-1,0,0,0,1,0
316792,16,2013-14,1,2012-13,-2,-2,51.3801,-1,0,0,-2,-2,-1,6,4,3.94,Morganville,NJ,7751,20121221,2,1970,0,0,0,0,0,1,0,1,-1,-1,-1,0,2,84,69,-1,2,0,0,0,0
316794,17,2013-14,3,2013-14,1,1,0,-1,0,0,-2,-2,-1,6,2.54,2.54,"Jersey City",NJ,7302,20130624,2,1995,1,0,0,0,0,0,0,1,2013,-1,-1,0,1,-2,-2,-2,0,1,1,0,0
316795,16,2013-14,3,2013-14,-2,1,43.0199,-1,0,0,-2,-2,-1,6,3.08,3.08,"Jersey City",NJ,7302,20130604,2,1995,1,0,0,0,0,0,0,1,2013,3.1,-1,0,1,-2,-2,-2,0,0,1,1,0
316796,14,2013-14,1,2013-14,-2,-2,51.3801,-1,0,0,-2,-2,-1,6,4,4,Neptune,NJ,7753,20130812,2,1983,0,0,0,0,0,1,0,1,-1,-1,-1,0,2,73,72,-1,2,0,0,0,0
316815,15,2013-14,1,2012-13,-2,-2,52.0201,-1,0,0,-2,-2,-1,6,3.3,3.14,"Jersey City",NJ,7307,20130102,2,1990,1,0,0,0,0,0,0,1,-1,-1,-1,0,2,65,65,-1,2,0,0,0,0
316818,17,2015-16,6,2012-13,-2,-2,52.0201,-1,0,0,-2,-2,-1,6,2,0.8,"Atlantic Highlands",NJ,7716,20121127,2,1991,0,0,0,0,0,1,0,1,-1,-1,-1,0,2,55,48,-1,0,0,0,0,0
316819,13,2012-13,3,2012-13,-2,-2,43.0199,-1,0,0,-2,-2,-1,6,0,0,Leonardo,NJ,7737,20130112,1,1989,0,0,0,0,0,1,0,1,-1,-1,-1,0,2,52,48,-1,0,0,0,0,0
316823,16,2014-15,3,2012-13,-2,-2,43.0203,-1,0,0,-2,-2,-1,6,4,3.84,Farmingdale,NJ,7727,20121128,1,1984,0,0,0,0,0,1,0,1,-1,-1,-1,0,2,60,60,-1,2,0,0,0,0
316824,15,2013-14,3,2012-13,-2,-2,40.0601,-1,0,0,-2,-2,-1,6,2.33,2.55,"Jersey City",NJ,7306,20130122,1,1980,0,0,0,1,0,0,0,1,-1,-1,-1,0,2,0,0,-1,0,0,0,0,0
316827,15,2013-14,3,2012-13,-2,-2,43.0199,-1,0,0,-2,-2,-1,6,3.43,3.1,"Union City",NJ,7087,20130107,2,1975,1,0,0,0,0,0,0,1,-1,-1,-1,0,2,70,55,-1,2,0,0,0,0
316830,16,2013-14,3,2012-13,-2,-2,51.3801,-1,0,0,-2,-2,-1,6,3.7,3.34,Elizabeth,NJ,7202,20130114,2,1982,0,0,0,1,0,0,0,1,-1,-1,-1,0,2,55,66,-1,2,0,0,0,0
316835,15,2013-14,6,2012-13,-2,-2,23.0101,-1,0,0,-2,-2,-1,6,3.4,3.3,"Jersey City",NJ,7304,20130111,2,1987,1,0,0,0,0,0,0,1,-1,-1,-1,0,2,101,73,-1,0,0,0,0,0
316840,17,2013-14,3,2013-14,-2,-2,40.0801,-1,0,0,-2,-2,-1,6,3.8,3.8,"Jersey City",NJ,7305,20130423,2,1993,0,0,1,0,0,0,0,1,2013,4,-1,0,1,-2,-2,-2,0,0,0,1,0
316841,14,2013-14,3,2012-13,-2,-2,43.0199,-1,0,0,-2,-2,-1,6,4,3.97,"West Long Branch",NJ,7764,20121128,1,1985,0,0,0,0,0,1,0,1,-1,-1,-1,0,2,97,77,-1,2,0,0,0,0
316852,14,2013-14,3,2012-13,-2,-2,54.0101,-1,0,0,-2,-2,-1,6,1.25,2.43,Jamesburg,NJ,8831,20130107,1,1981,0,0,1,0,0,0,0,1,-1,-1,-1,0,2,94,64,-1,0,0,0,0,0
316854,17,2013-14,3,2012-13,-2,-2,23.0101,-1,0,0,-2,-2,-1,6,1.68,2.2,"Perth Amboy",NJ,8861,20121127,2,1988,1,0,0,0,0,0,0,1,-1,-1,-1,0,2,78,66,-1,2,0,0,0,0
316861,15,2013-14,1,2012-13,0,-2,51,-1,0,0,-2,-2,-1,6,0,0,"Jersey City",NJ,7305,20130114,2,1981,0,0,0,1,0,0,0,-1,-1,-1,-1,0,2,-1,66,-1,0,1,0,0,0
316868,17,2013-14,3,2013-14,0,1,40.0501,-1,0,0,-2,-2,-1,6,3.49,3.49,"North Bergen",NJ,7047,20130606,1,1995,1,0,0,0,0,0,0,1,2013,3.4,-1,0,1,-2,-2,-2,0,1,1,1,0
316883,17,2015-16,3,2014-15,-2,-2,52.0201,-1,0,0,-2,-2,-1,6,2.5,2.01,"North Bergen",NJ,7047,20150122,2,1995,1,0,0,0,0,0,0,1,-1,-1,-1,0,2,23,35,-1,0,0,0,0,0
316901,14,2013-14,6,2013-14,-2,-2,51.3801,-1,0,0,-2,-2,-1,6,3.9,3.9,Parlin,NJ,8859,20130528,2,1990,0,0,0,0,0,1,0,1,-1,-1,-1,0,2,108,96,-1,2,0,0,0,0
316902,17,2013-14,6,2013-14,-2,-2,51.3801,-1,0,0,-2,-2,-1,6,3.35,3.35,"Tinton Falls",NJ,7712,20130801,2,1981,0,0,0,0,0,1,0,1,-1,-1,-1,0,2,137,78,-1,2,0,0,0,0
316903,14,2013-14,1,2013-14,-2,-2,51.3801,-1,0,0,-2,-2,-1,6,0,0,Neptune,NJ,7753,20130627,2,1988,0,0,0,0,0,1,0,1,-1,-1,-1,0,2,94,79,-1,2,0,0,0,0
316905,15,2014-15,1,2014-15,-2,-2,51.3801,-1,0,0,-2,-2,-1,6,0,0,Neptune,NJ,7753,20140724,2,1974,0,0,0,1,0,0,0,1,-1,-1,-1,0,2,88,76,-1,0,0,0,0,0
316907,15,2013-14,1,2012-13,-2,-2,9.0101,-1,0,0,-2,-2,-1,6,3.35,3.46,Kearny,NJ,7032,20121124,2,1991,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,0,2,68,66,-1,2,0,0,0,0
316908,16,2013-14,6,2012-13,-2,-2,52.0301,52,0,0,-2,-2,-1,6,3.15,3.06,"Jersey City",NJ,7304,20121217,1,1979,0,0,0,1,0,0,0,1,-1,-1,-1,0,2,67,66,-1,2,0,0,0,0
316931,17,2013-14,1,2012-13,-2,-2,0,-1,0,0,-2,-2,-1,6,0,0,"Jersey City",NJ,7306,20121211,1,1991,1,0,0,0,0,0,0,1,-1,-1,-1,0,2,45,27,-1,0,0,0,0,0
316932,15,2013-14,6,2012-13,-2,-2,52.0301,-1,0,0,-2,-2,-1,6,3.03,2.98,Somerset,NJ,20851,20130114,2,1990,0,0,0,1,0,0,0,1,-1,-1,-1,0,2,84,78,-1,0,0,0,0,0
316933,15,2013-14,3,2012-13,-2,-2,51,-1,0,0,-2,-2,-1,6,2.84,2.77,"Jersey City",NJ,7305,20121127,2,1989,0,0,1,0,0,0,0,1,-1,-1,-1,0,2,95,65,-1,0,0,0,1,0
316935,17,2014-15,3,2014-15,-2,-2,13.1202,-1,0,0,-2,-2,-1,6,2.15,2.15,Kearny,NJ,7032,20140821,2,1989,1,0,0,0,0,0,0,1,-1,-1,-1,0,2,65,56,-1,2,0,0,0,0
316944,14,2013-14,3,2013-14,-2,-2,54.0101,13,0,0,-2,-2,-1,6,2.77,2.76,"West New York",NJ,7093,20130905,2,1971,1,0,0,0,0,0,0,-1,-1,-1,-1,0,2,97,49.5,-1,0,0,0,0,1
316945,15,2013-14,3,2012-13,-2,-2,11.0101,-1,0,0,-2,-2,-1,6,3.14,3.25,"West New York",NJ,7093,20130117,2,1990,1,0,0,0,0,0,0,1,-1,-1,-1,0,2,96,66,-1,2,0,0,0,0
316947,16,2013-14,3,2012-13,-2,-2,45.1101,-1,0,0,-2,-2,-1,6,3.5,3.24,"Union City",NJ,7087,20130122,2,1993,1,0,0,0,0,0,0,1,-1,-1,-1,0,2,14,14,-1,0,0,0,0,0
316948,14,2013-14,6,2012-13,-2,-2,51,-1,0,0,-2,-2,-1,6,2.7,3.05,Kearny,NJ,7032,20130107,2,1990,0,0,1,0,0,0,0,1,-1,-1,-1,0,2,80,56,-1,0,0,0,0,0
316950,17,2013-14,1,2012-13,-2,-2,52.0801,-1,0,0,-2,-2,-1,6,3.34,3.47,"Ridgefield Park",NJ,7660,20130114,2,1994,1,0,0,0,0,0,0,1,-1,-1,-1,0,2,16,16,-1,0,0,0,1,0
316952,15,2013-14,1,2012-13,-2,-2,43.0199,-1,0,0,-2,-2,-1,6,4,3.93,Manasquan,NJ,8736,20121127,1,1986,0,0,0,0,0,1,0,1,-1,-1,-1,0,2,89,61,-1,2,0,0,0,0
316953,15,2013-14,3,2012-13,-2,-2,43.0399,43,0,0,-2,-2,-1,6,3.83,3.55,"Monroe Twp",NJ,8831,20121127,1,1992,0,0,0,0,0,1,0,1,-1,-1,-1,0,2,68,66,-1,2,0,0,0,0
316954,17,2013-14,3,2012-13,-2,-2,13.1209,-1,0,0,-2,-2,-1,6,3.23,2.95,"Union City",NJ,7087,20121219,2,1992,1,0,0,0,0,0,0,1,-1,-1,-1,0,2,62,62,-1,2,0,0,0,0
316959,17,2013-14,1,2013-14,0,1,13.1209,-1,0,0,-2,-2,-1,6,3.49,3.48,Kearny,NJ,7032,20130712,2,1984,1,0,0,0,0,0,0,1,-1,-1,-1,0,2,87,66,-1,2,1,1,0,0
316961,17,2013-14,1,2012-13,-2,-2,52.0801,-1,0,0,-2,-2,-1,6,2.5,1.28,"New Brunswick",NJ,8901,20121129,2,1990,0,0,0,1,0,0,0,1,-1,-1,-1,0,2,33,33,-1,0,0,0,0,0
316964,17,2013-14,1,2013-14,1,1,43.0203,-1,0,0,-2,-2,-1,6,4,4,Bogota,NJ,7603,20130423,1,1994,1,0,0,0,0,0,0,1,2013,2.4,-1,0,1,-2,-2,-2,0,1,1,0,0
316965,13,2012-13,3,2012-13,-2,-2,52.0201,-1,0,0,-2,-2,-1,6,2.06,2.06,"West New York",NJ,7093,20130107,1,1988,1,0,0,0,0,0,0,1,-1,-1,-1,0,2,94,81,-1,2,0,0,0,0
316967,17,2013-14,6,2013-14,-2,1,43.0203,-1,0,0,-2,-2,-1,6,3.05,3.04,Secaucus,NJ,7094,20130412,1,1995,0,0,0,0,0,1,0,1,2013,2.81,-1,0,1,-2,-2,-2,0,0,1,0,0
316968,16,2013-14,1,2012-13,-2,-2,52.0301,-1,0,0,-2,-2,-1,6,3.5,3.44,Newark,NJ,7070,20121210,1,1987,0,0,1,0,0,0,0,1,-1,-1,-1,0,2,143,96,-1,0,0,0,0,0
316969,13,2012-13,3,2012-13,-2,-2,0,-1,0,0,-2,-2,-1,6,0,0,"West Long Branch",NJ,7764,20130116,2,1988,0,0,0,0,0,1,0,-1,-1,-1,-1,0,2,62,96,-1,3,0,0,0,0
316972,16,2013-14,1,2013-14,0,1,42.0101,-1,0,0,-2,-2,-1,6,3.64,3.63,Bayonne,NJ,7002,20130729,2,1988,0,0,0,0,0,0,1,1,-1,-1,-1,0,2,0,0,-1,0,1,1,0,0
316977,15,2013-14,3,2013-14,-2,-2,52.0301,-1,0,0,-2,-2,-1,6,3.94,3.81,Manalapan,NJ,7726,20130409,1,1985,0,0,0,0,0,1,0,1,-1,-1,-1,0,2,-1,96,-1,2,0,0,0,0
316981,15,2013-14,3,2012-13,-2,-2,52.0301,-1,0,0,-2,-2,-1,6,2.68,2.77,Freehold,NJ,7728,20130122,1,1990,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,0,2,55,74.5,-1,2,0,0,0,0
316982,15,2013-14,1,2013-14,-2,-2,42.0101,-1,0,0,-2,-2,-1,6,4,4,Lyndhurst,NJ,7607,20130702,2,1984,0,0,0,0,0,1,0,1,-1,-1,-1,0,2,73,64,-1,2,0,0,0,0
316985,14,2013-14,1,2013-14,0,0,51.3801,-1,0,0,-2,-2,-1,6,2.33,2.33,"Union City",NJ,7087,20130806,2,1994,1,0,0,0,0,0,0,1,2012,-1,-1,0,1,-2,-2,-2,0,1,1,0,1
316987,16,2015-16,3,2015-16,-2,-2,50.0901,-1,0,0,-2,-2,-1,6,0.43,0.42,"Jersey City",NJ,7307,20150124,2,1995,0,0,0,0,0,0,1,1,-1,-1,-1,0,2,58,42,-1,0,0,0,0,0
316988,17,2016-17,3,2016-17,-2,-2,52.1401,-1,0,0,-2,-2,-1,6,2.33,2.33,"Union City",NJ,7087,20160601,1,1994,1,0,0,0,0,0,0,1,-1,-1,-1,0,2,73,64,-1,2,0,0,0,0
316992,14,2013-14,3,2012-13,-2,-2,52.0301,-1,0,0,-2,-2,-1,6,0,1.2,Greenwich,CT,6830,20130122,1,1990,1,0,0,0,0,0,0,1,-1,-1,-1,0,2,105,58,-1,0,0,0,0,1
316993,15,2013-14,3,2012-13,-2,-2,42.0101,13,0,0,-2,-2,-1,6,4,3.88,"Union City",NJ,7087,20130114,2,1990,1,0,0,0,0,0,0,1,-1,-1,-1,0,2,73,58.5,-1,0,0,0,0,0
316997,15,2013-14,6,2013-14,-2,-2,51.3801,-1,0,0,-2,-2,-1,6,4,4,"New Providence",NJ,7974,20130612,2,1985,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,0,2,-1,77,-1,0,0,0,0,0
317016,15,2013-14,3,2012-13,-2,-2,52.0201,-1,0,0,-2,-2,-1,6,3.46,3.66,"Lawrence Township",NJ,8648,20121210,1,1991,0,0,0,0,0,1,0,1,-1,-1,-1,0,2,62,62,-1,2,0,0,0,0
317018,17,2016-17,3,2016-17,-2,-2,42.0101,-1,0,0,-2,-2,-1,6,1.6,1.6,"Union City",NJ,7087,20160728,1,1995,1,0,0,0,0,0,0,1,-1,-1,-1,0,2,74,65,-1,2,0,0,0,0
317025,17,2013-14,3,2013-14,0,-2,26.0101,-1,0,0,-2,-2,-1,6,3.48,3.48,"Union City",NJ,7087,20130701,2,1995,0,0,1,0,0,0,0,1,-1,3.9,-1,0,1,-2,-2,-2,0,1,0,1,1
317027,17,2013-14,3,2013-14,-2,0,0,-1,0,0,-2,-2,-1,6,3.18,3.17,"Union City",NJ,7087,20130625,2,1995,1,0,0,0,0,0,0,1,-1,3.72,-1,0,1,-2,-2,-2,0,0,1,1,1
317028,13,2012-13,3,2012-13,-2,-2,0,-1,0,0,-2,-2,-1,6,0,0,Maywood,NJ,7607,20130115,2,1976,0,0,0,1,0,0,0,1,-1,-1,-1,0,2,-1,47,-1,0,0,0,0,0
317029,17,2013-14,3,2013-14,0,1,50.0901,-1,0,0,-2,-2,-1,6,2.56,2.56,"Union City",NJ,7087,20130711,2,1995,1,0,0,0,0,0,0,1,-1,2.4,-1,0,1,-2,-2,-2,0,1,1,0,0
317030,14,2013-14,1,2012-13,-2,-2,43.0203,-1,0,0,-2,-2,-1,6,4,3.83,"Mays Landing",NJ,8301,20130114,1,1982,0,0,0,0,0,1,0,1,-1,-1,-1,0,2,50,39,-1,0,0,0,0,0
317032,14,2013-14,1,2012-13,-2,-2,13.1209,-1,0,0,-2,-2,-1,6,3,3.46,Keansburg,NJ,7734,20120127,2,1993,0,0,0,0,0,1,0,1,-1,-1,-1,0,2,38,12,-1,0,0,0,1,0
317033,16,2015-16,1,2015-16,-2,-2,26.0101,-1,0,0,-2,-2,-1,6,0,0,Rutherford,NJ,7070,20150826,2,1991,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,0,2,-1,96,-1,2,0,0,1,0
317035,15,2013-14,3,2012-13,-2,-2,52.1401,-1,0,0,-2,-2,-1,6,3.18,3.43,Brick,NJ,8723,20121221,2,1988,0,0,0,0,0,0,1,1,-1,-1,-1,0,2,52,66,-1,0,0,0,0,0
317044,17,2013-14,1,2013-14,0,0,43.0199,-1,0,0,-2,-2,-1,6,2.33,2.63,"Union City",NJ,7087,20130410,2,1995,1,0,0,0,0,0,0,1,-1,2.4,-1,0,1,-2,-2,-2,0,1,1,0,1
317046,14,2013-14,3,2013-14,0,1,0,-1,0,0,-2,-2,-1,6,2.12,2.12,Bayonne,NJ,7002,20130624,2,1994,0,0,0,0,0,1,0,1,-1,2,-1,0,1,-2,-2,-2,0,1,1,0,0
317050,17,2013-14,3,2013-14,0,0,52.0301,-1,0,0,-2,-2,-1,6,2.75,2.75,"Union City",NJ,7087,20130430,2,1995,1,0,0,0,0,0,0,1,-1,2.86,-1,0,1,-2,-2,-2,0,1,1,0,1
317055,17,2016-17,3,2015-16,-2,-2,52.0201,52,0,0,-2,-2,-1,6,3.66,3.54,Newark,NJ,7112,20150115,1,1965,0,0,0,1,0,0,0,1,-1,-1,-1,0,2,83,65,-1,2,0,0,0,0
317058,17,2014-15,3,2014-15,-2,-2,13.1202,-1,0,0,-2,-2,-1,6,2.93,2.92,Bayonne,NJ,7002,20140811,2,1988,0,0,0,1,0,0,0,1,-1,2.8,-1,0,1,-2,-2,-2,0,0,0,1,1
317060,17,2013-14,3,2013-14,0,1,0,-1,0,0,-2,-2,-1,6,2.36,2.36,"Jersey City",NJ,7305,20130418,1,1994,0,0,0,1,0,0,0,1,2013,-1,-1,0,1,-2,-2,-2,0,1,1,1,0
317062,14,2013-14,1,2012-13,1,1,52.0201,-1,0,0,-2,-2,-1,6,3,2.71,"Union City",NJ,7087,20130108,1,1993,1,0,0,0,0,0,0,1,-1,2.56,-1,0,1,-2,-2,-2,0,1,1,0,0
317065,17,2013-14,3,2013-14,-2,-2,40.0501,-1,0,0,-2,-2,-1,6,3.87,3.87,Harrisburg,PA,17112,20130716,2,1990,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,0,2,76,51,-1,0,0,0,0,0
317068,17,2016-17,3,2016-17,-2,-2,23.0101,-1,0,0,-2,-2,-1,6,3.93,3.92,"Union City",NJ,7087,20160513,2,1995,1,0,0,0,0,0,0,1,-1,-1,-1,0,2,71,66,-1,2,0,0,0,0
317070,17,2013-14,3,2013-14,-2,-2,50.0901,-1,0,0,-2,-2,-1,6,3.97,3.96,"Millstone Township",NJ,8535,20130528,1,1995,-1,-1,-1,-1,-1,-1,-1,1,2013,3.5,-1,0,1,-2,-2,-2,0,0,0,0,1
317072,15,2013-14,1,2012-13,-2,-2,26.0101,-1,0,0,-2,-2,-1,6,2.69,3.03,"Jersey City",NJ,7306,20120123,2,1991,0,0,1,0,0,0,0,1,-1,-1,-1,0,2,60,60,-1,0,0,0,0,0
317076,17,2016-17,3,2016-17,-2,-2,13.1209,-1,0,0,-2,-2,-1,6,2.9,2.9,"Union City",NJ,7087,20160712,2,1994,1,0,0,0,0,0,0,1,-1,-1,-1,0,2,66,60,-1,0,0,0,0,0
317079,15,2013-14,3,2012-13,-2,-2,50.0701,-1,0,0,-2,-2,-1,6,2.8,3.15,"North Brunswick",NJ,8902,20130107,1,1991,0,0,0,1,0,0,0,1,-1,-1,-1,0,2,78,66,-1,2,0,0,0,0
317083,15,2013-14,3,2013-14,1,0,0,-1,0,0,-2,-2,-1,6,3.18,3.18,Haledon,NJ,7508,20130624,2,1995,0,0,0,1,0,0,0,1,2013,-1,-1,0,1,-2,-2,-2,0,1,1,0,1
317109,17,2013-14,6,2013-14,0,1,0,-1,0,0,-2,-2,-1,6,3,3,"New Brunswick",NJ,8901,20130624,1,1995,0,0,0,1,0,0,0,1,2013,-1,-1,0,1,-2,-2,-2,0,1,1,1,0
317112,17,2013-14,3,2013-14,0,1,0,-1,0,0,-2,-2,-1,6,3,3,Newark,NJ,7107,20130411,1,1993,1,0,0,0,0,0,0,1,2013,3.5,-1,0,1,-2,-2,-2,0,1,1,0,0
317121,15,2013-14,1,2013-14,-2,-2,43.0199,-1,0,0,-2,-2,-1,6,2.33,2.7,"Lake Hiawatha",NJ,7110,20130522,2,1990,0,0,0,0,0,1,0,1,-1,-1,-1,0,2,80,72,-1,0,0,0,0,0
317124,16,2013-14,1,2012-13,-2,-2,26.0101,-1,0,0,-2,-2,-1,6,2.36,2.7,"Jersey City",NJ,7304,20120124,1,1988,0,0,0,1,0,0,0,1,-1,-1,-1,0,2,113,75,-1,0,0,0,0,0
317130,17,2013-14,3,2013-14,0,1,0,-1,0,0,-2,-2,-1,6,3.18,3.18,"East Orange",NJ,7017,20130624,2,1994,1,0,0,0,0,0,0,1,2013,-1,-1,0,1,-2,-2,-2,0,1,1,1,0
317139,17,2013-14,3,2013-14,1,1,13.1202,-1,0,0,-2,-2,-1,6,2.62,2.61,Newark,NJ,7104,20130708,2,1995,1,0,0,0,0,0,0,1,2013,-1,-1,0,1,-2,-2,-2,0,1,1,0,0
317151,17,2013-14,3,2013-14,-2,0,11.0101,-1,0,0,-2,-2,-1,6,1.98,1.97,"Union City",NJ,7087,20130513,1,1995,1,0,0,0,0,0,0,1,-1,-1,-1,0,1,-2,-2,-2,0,0,1,0,1
317157,17,2013-14,3,2013-14,-2,0,26.0101,-1,0,0,-2,-2,-1,6,3.6,3.6,"Union City",NJ,7087,20130627,1,1995,1,0,0,0,0,0,0,1,-1,3.73,-1,0,1,-2,-2,-2,0,0,1,0,0
317158,14,2013-14,1,2013-14,-2,-2,13.1202,-1,0,0,-2,-2,-1,6,2.6,2.6,"Union City",NJ,7087,20130411,2,1994,1,0,0,0,0,0,0,1,-1,3.17,-1,0,1,-2,-2,-2,0,0,0,1,1
317161,16,2013-14,3,2013-14,1,-2,50.0701,-1,0,0,-2,-2,-1,6,3.85,3.85,"Union City",NJ,7087,20130418,1,1995,1,0,0,0,0,0,0,1,-1,2.81,-1,0,1,-2,-2,-2,0,1,0,0,1
317163,15,2013-14,1,2013-14,-2,-2,52.0301,-1,0,0,-2,-2,-1,6,3.28,3.27,"Jersey City",NJ,7307,20130423,1,1995,1,0,0,0,0,0,0,1,-1,3.2,-1,0,1,-2,-2,-2,0,0,0,1,0
317164,17,2016-17,3,2016-17,-2,-2,43.0399,-1,0,0,-2,-2,-1,6,3.94,3.94,"Union City",NJ,7305,20160630,2,1993,1,0,0,0,0,0,0,1,-1,-1,-1,0,2,58,58,-1,2,0,0,0,0
317165,17,2016-17,1,2016-17,-2,-2,43.0199,-1,0,0,-2,-2,-1,6,1.34,1.34,"Union City",NJ,7087,20160824,2,1995,1,0,0,0,0,0,0,1,-1,-1,-1,0,2,73,61,-1,0,0,0,0,0
317167,17,2013-14,3,2013-14,-2,1,0,-1,0,0,-2,-2,-1,6,2.09,2.09,"Union City",NJ,7087,20130415,1,1994,1,0,0,0,0,0,0,1,-1,3.26,-1,0,1,-2,-2,-2,0,0,1,0,0
317175,17,2013-14,6,2013-14,1,1,0,-1,0,0,-2,-2,-1,6,3.46,3.46,Newark,NJ,7107,20130624,2,1994,0,0,0,1,0,0,0,1,2012,-1,-1,0,1,-2,-2,-2,0,1,1,0,0
317195,14,2013-14,3,2013-14,0,1,0,-1,0,0,-2,-2,-1,6,3,3,Irvington,NJ,7108,20130708,2,1995,0,0,0,1,0,0,0,1,2012,-1,-1,0,1,-2,-2,-2,0,1,1,0,0
317209,17,2013-14,3,2013-14,1,0,50.0701,-1,0,0,-2,-2,-1,6,3.7,3.7,"Union City",NJ,7087,20130708,2,1995,1,0,0,0,0,0,0,1,-1,-1,-1,0,1,-2,-2,-2,0,1,1,0,1
317222,17,2014-15,6,2014-15,-2,-2,13.1209,-1,0,0,-2,-2,-1,6,2.68,2.67,Bayonne,NJ,7002,20140820,2,1995,0,0,0,0,0,1,0,1,-1,-1,-1,0,2,19,13,-1,0,0,0,0,1
317223,17,2013-14,6,2013-14,0,0,0,-1,0,0,-2,-2,-1,6,2.93,2.92,Bayonne,NJ,7002,20130419,1,1993,0,0,0,0,0,1,0,1,-1,2.4,-1,0,1,-2,-2,-2,0,1,1,1,1
317224,17,2014-15,6,2014-15,-2,-2,45.1001,-1,0,0,-2,-2,-1,6,2.67,2.66,Camden,NJ,8104,20140618,2,1994,0,0,0,1,0,0,0,1,-1,-1,-1,0,2,24,21,-1,0,0,0,1,0
